timestamp,sessionId,participantId,trialIndex,trialElapsed,speakerId,azimuth,range,direction,distance,speakingState,turnState,semanticToken,urgency,targetObjectId,utteranceText,semanticConfidence,priority,selectedForTransmission,selectionReason,condition
82.602,20260706_230957,P00,3,19.401,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
82.702,20260706_230957,P00,3,19.501,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
82.702,20260706_230957,P00,3,19.501,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,FULL_SCENE_TOKEN
82.702,20260706_230957,P00,3,19.501,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
82.803,20260706_230957,P00,3,19.602,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
82.803,20260706_230957,P00,3,19.602,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,FULL_SCENE_TOKEN
82.803,20260706_230957,P00,3,19.602,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
82.904,20260706_230957,P00,3,19.703,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
82.904,20260706_230957,P00,3,19.703,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
82.904,20260706_230957,P00,3,19.703,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.004,20260706_230957,P00,3,19.803,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.004,20260706_230957,P00,3,19.803,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.004,20260706_230957,P00,3,19.803,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.104,20260706_230957,P00,3,19.903,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.104,20260706_230957,P00,3,19.903,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.104,20260706_230957,P00,3,19.903,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.205,20260706_230957,P00,3,20.004,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.205,20260706_230957,P00,3,20.004,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.205,20260706_230957,P00,3,20.004,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.306,20260706_230957,P00,3,20.105,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.306,20260706_230957,P00,3,20.105,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.306,20260706_230957,P00,3,20.105,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.407,20260706_230957,P00,3,20.206,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.407,20260706_230957,P00,3,20.206,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.407,20260706_230957,P00,3,20.206,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.508,20260706_230957,P00,3,20.307,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.508,20260706_230957,P00,3,20.307,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.508,20260706_230957,P00,3,20.307,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.608,20260706_230957,P00,3,20.407,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.608,20260706_230957,P00,3,20.407,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.608,20260706_230957,P00,3,20.407,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.709,20260706_230957,P00,3,20.508,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.709,20260706_230957,P00,3,20.508,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.709,20260706_230957,P00,3,20.508,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.810,20260706_230957,P00,3,20.609,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.810,20260706_230957,P00,3,20.609,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.810,20260706_230957,P00,3,20.609,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
83.910,20260706_230957,P00,3,20.709,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
83.910,20260706_230957,P00,3,20.709,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
83.910,20260706_230957,P00,3,20.709,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.013,20260706_230957,P00,3,20.812,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.013,20260706_230957,P00,3,20.812,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
84.013,20260706_230957,P00,3,20.812,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.115,20260706_230957,P00,3,20.914,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.115,20260706_230957,P00,3,20.914,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
84.115,20260706_230957,P00,3,20.914,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.216,20260706_230957,P00,3,21.015,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.216,20260706_230957,P00,3,21.015,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
84.216,20260706_230957,P00,3,21.015,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.316,20260706_230957,P00,3,21.115,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.316,20260706_230957,P00,3,21.115,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,FULL_SCENE_TOKEN
84.316,20260706_230957,P00,3,21.115,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.417,20260706_230957,P00,3,21.216,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.417,20260706_230957,P00,3,21.216,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
84.417,20260706_230957,P00,3,21.216,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.518,20260706_230957,P00,3,21.317,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.518,20260706_230957,P00,3,21.317,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
84.518,20260706_230957,P00,3,21.317,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.618,20260706_230957,P00,3,21.417,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.618,20260706_230957,P00,3,21.417,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
84.618,20260706_230957,P00,3,21.417,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.719,20260706_230957,P00,3,21.518,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.719,20260706_230957,P00,3,21.518,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
84.719,20260706_230957,P00,3,21.518,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.819,20260706_230957,P00,3,21.618,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.819,20260706_230957,P00,3,21.618,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
84.819,20260706_230957,P00,3,21.618,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
84.920,20260706_230957,P00,3,21.719,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
84.920,20260706_230957,P00,3,21.719,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
84.920,20260706_230957,P00,3,21.719,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.021,20260706_230957,P00,3,21.820,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.021,20260706_230957,P00,3,21.820,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.021,20260706_230957,P00,3,21.820,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.123,20260706_230957,P00,3,21.921,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.123,20260706_230957,P00,3,21.921,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.123,20260706_230957,P00,3,21.921,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.223,20260706_230957,P00,3,22.022,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.223,20260706_230957,P00,3,22.022,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.223,20260706_230957,P00,3,22.022,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.324,20260706_230957,P00,3,22.122,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.324,20260706_230957,P00,3,22.122,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.324,20260706_230957,P00,3,22.122,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.424,20260706_230957,P00,3,22.223,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.424,20260706_230957,P00,3,22.223,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.424,20260706_230957,P00,3,22.223,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.527,20260706_230957,P00,3,22.326,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.527,20260706_230957,P00,3,22.326,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.527,20260706_230957,P00,3,22.326,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.628,20260706_230957,P00,3,22.427,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.628,20260706_230957,P00,3,22.427,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.628,20260706_230957,P00,3,22.427,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.729,20260706_230957,P00,3,22.528,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.729,20260706_230957,P00,3,22.528,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.729,20260706_230957,P00,3,22.528,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.829,20260706_230957,P00,3,22.628,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.829,20260706_230957,P00,3,22.628,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.829,20260706_230957,P00,3,22.628,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
85.931,20260706_230957,P00,3,22.730,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
85.931,20260706_230957,P00,3,22.730,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
85.931,20260706_230957,P00,3,22.730,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.031,20260706_230957,P00,3,22.830,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
86.031,20260706_230957,P00,3,22.830,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.031,20260706_230957,P00,3,22.830,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.132,20260706_230957,P00,3,22.930,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
86.132,20260706_230957,P00,3,22.930,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.132,20260706_230957,P00,3,22.930,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.233,20260706_230957,P00,3,23.032,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
86.233,20260706_230957,P00,3,23.032,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.233,20260706_230957,P00,3,23.032,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.334,20260706_230957,P00,3,23.133,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,FULL_SCENE_TOKEN
86.334,20260706_230957,P00,3,23.133,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.334,20260706_230957,P00,3,23.133,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.435,20260706_230957,P00,3,23.234,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
86.435,20260706_230957,P00,3,23.234,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.435,20260706_230957,P00,3,23.234,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.536,20260706_230957,P00,3,23.335,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
86.536,20260706_230957,P00,3,23.335,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.536,20260706_230957,P00,3,23.335,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.636,20260706_230957,P00,3,23.435,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
86.636,20260706_230957,P00,3,23.435,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.636,20260706_230957,P00,3,23.435,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.737,20260706_230957,P00,3,23.536,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
86.737,20260706_230957,P00,3,23.536,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.737,20260706_230957,P00,3,23.536,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.837,20260706_230957,P00,3,23.636,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
86.837,20260706_230957,P00,3,23.636,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.837,20260706_230957,P00,3,23.636,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
86.938,20260706_230957,P00,3,23.737,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
86.938,20260706_230957,P00,3,23.737,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
86.938,20260706_230957,P00,3,23.737,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
87.038,20260706_230957,P00,3,23.837,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
87.038,20260706_230957,P00,3,23.837,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
87.038,20260706_230957,P00,3,23.837,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
87.139,20260706_230957,P00,3,23.938,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
87.139,20260706_230957,P00,3,23.938,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
87.139,20260706_230957,P00,3,23.938,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
87.239,20260706_230957,P00,3,24.038,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
87.239,20260706_230957,P00,3,24.038,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
87.239,20260706_230957,P00,3,24.038,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,FULL_SCENE_TOKEN
87.340,20260706_230957,P00,3,24.139,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,FULL_SCENE_TOKEN
87.340,20260706_230957,P00,3,24.139,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,FULL_SCENE_TOKEN
